Version,OCP Version,Cluster,Duration,Iteration,Component,CPU,Steady Workloads - Avg
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-multus"", pod=""multus-""}",0.015681,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-service-ca"", pod=""service-ca-""}",0.0084276,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-cluster-samples-operator"", pod=""cluster-samples-operator-""}",0.0046762,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-controller-manager"", pod=""controller-manager-""}",0.0084406,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-insights"", pod=""insights-operator-""}",0.0040067,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-controller-""}",0.0011756,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-marketplace"", pod=""ptp-operator-""}",0.0035339,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-network-config-daemon-""}",0.0006909,
4.9,4.9.6,worker-2,8h,1,"{namespace=""open-cluster-management-agent"", pod=""klusterlet-""}",0.0064892,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-config-operator"", pod=""openshift-config-operator-""}",0.0096503,
4.9,4.9.6,worker-2,8h,1,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-policyctrl-framework-""}",0.0015593,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""kube-state-metrics-""}",0.0025959,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-service-ca-operator"", pod=""service-ca-operator-""}",0.0087587,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-apiserver-operator"", pod=""openshift-apiserver-operator-""}",0.0167253,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-dns"", pod=""dns-default-""}",0.0029127,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-kube-storage-version-migrator-operator"", pod=""kube-storage-version-migrator-operator-""}",0.0157339,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-machine-api"", pod=""machine-api-operator-""}",0.0009195,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-marketplace"", pod=""marketplace-operator-""}",0.0023378,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-ptp"", pod=""linuxptp-daemon-""}",0.0128648,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""prometheus-k8s-0""}",0.1746183,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-ovn-kubernetes"", pod=""ovnkube-master-""}",0.0146249,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-authentication-operator"", pod=""authentication-operator-""}",0.113266,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-cluster-machine-approver"", pod=""machine-approver-""}",0.0016784,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-image-registry"", pod=""cluster-image-registry-operator-""}",0.0146467,
4.9,4.9.6,worker-2,8h,1,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-policyctrl-config-policy-""}",0.0356058,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""node-exporter-""}",0.0088577,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-kube-apiserver"", pod=""kube-apiserver-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.560101,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""operator-webhook-""}",0.0000421,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-marketplace"", pod=""sriov-network-operator-""}",0.0036739,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""thanos-querier-""}",0.003528,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-performance-addon-operator"", pod=""performance-operator-""}",0.0016637,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-ingress"", pod=""router-default-""}",0.0018021,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-kube-controller-manager-operator"", pod=""kube-controller-manager-operator-""}",0.0236419,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-logging"", pod=""fluentd-""}",0.2953706,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-operator-""}",0.0112163,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-marketplace"", pod=""local-storage-operator-""}",0.0034153,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-cluster-storage-operator"", pod=""csi-snapshot-controller-operator-""}",0.0057057,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-kube-apiserver-operator"", pod=""kube-apiserver-operator-""}",0.0462456,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""prometheus-operator-""}",0.0025113,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-multus"", pod=""multus-additional-cni-plugins-""}",0,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-dns"", pod=""node-resolver-""}",0.0010494,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-server-""}",0.0000353,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""cluster-monitoring-operator-""}",0.0025475,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-cluster-node-tuning-operator"", pod=""cluster-node-tuning-operator-""}",0.0002697,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-cluster-node-tuning-operator"", pod=""tuned-""}",0.0001616,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-cluster-storage-operator"", pod=""csi-snapshot-controller-""}",0.0001713,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-cluster-storage-operator"", pod=""csi-snapshot-webhook-""}",0.0000315,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-cluster-version"", pod=""cluster-version-operator-""}",0.0090988,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-operator-lifecycle-manager"", pod=""packageserver-""}",0.0054474,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-device-plugin-""}",0.0000386,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-oauth-apiserver"", pod=""apiserver-""}",0.0317456,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-operator-lifecycle-manager"", pod=""olm-operator-""}",0.0482153,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-authentication"", pod=""oauth-openshift-""}",0.0074115,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-cloud-credential-operator"", pod=""cloud-credential-operator-""}",0.0034098,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-etcd"", pod=""etcd-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.1806029,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-machine-api"", pod=""cluster-baremetal-operator-""}",0.000344,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-multus"", pod=""multus-admission-controller-""}",0.0006543,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-operator-lifecycle-manager"", pod=""package-server-manager-""}",0.0004656,
4.9,4.9.6,worker-2,8h,1,"{namespace=""open-cluster-management-agent"", pod=""klusterlet-registration-agent-""}",0.0093413,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-cloud-controller-manager-operator"", pod=""cluster-cloud-controller-manager-operator-""}",0.0008823,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-controller-manager-operator"", pod=""openshift-controller-manager-operator-""}",0.0163011,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-local-storage"", pod=""local-storage-operator-""}",0.0019497,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-marketplace"", pod=""cluster-logging-operator-""}",0.0035034,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-operator-lifecycle-manager"", pod=""catalog-operator-""}",0.0096293,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-console-operator"", pod=""console-operator-""}",0.0070789,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-dns-operator"", pod=""dns-operator-""}",0.0009854,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-etcd-operator"", pod=""etcd-operator-""}",0.0306409,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-daemon-""}",0.0005805,
4.9,4.9.6,worker-2,8h,1,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-workmgr-""}",0.0020278,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-ptp"", pod=""ptp-operator-""}",0.0026675,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""network-resources-injector-""}",0.0002445,
4.9,4.9.6,worker-2,8h,1,"{namespace=""open-cluster-management-agent"", pod=""klusterlet-work-agent-""}",0.0094856,
4.9,4.9.6,worker-2,8h,1,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-appmgr-""}",0.0033552,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-image-registry"", pod=""node-ca-""}",0.0003102,
4.9,4.9.6,worker-2,8h,1,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-operator-""}",0.0518902,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-machine-api"", pod=""cluster-autoscaler-operator-""}",0.0013101,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-cluster-storage-operator"", pod=""cluster-storage-operator-""}",0.0122519,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-ingress-canary"", pod=""ingress-canary-""}",0.0000993,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-marketplace"", pod=""performance-addon-operator-""}",0.0033584,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-monitoring"", pod=""prometheus-adapter-""}",0.0046551,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-network-operator"", pod=""network-operator-""}",0.0322494,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-network-operator-""}",0.0031459,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-kube-controller-manager"", pod=""kube-controller-manager-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.1825316,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-kube-scheduler"", pod=""openshift-kube-scheduler-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0054814,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-logging"", pod=""cluster-logging-operator-""}",0.004006,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-multus"", pod=""network-metrics-daemon-""}",0.0008024,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-kube-storage-version-migrator"", pod=""migrator-""}",0.0001326,
4.9,4.9.6,worker-2,8h,1,"{namespace=""openshift-ovn-kubernetes"", pod=""ovnkube-node-""}",0.0083939,
4.9,4.9.6,worker-2,8h,1,"{groupname=""dbus-daemon""}",0.0003342,
4.9,4.9.6,worker-2,8h,1,"{groupname=""rdma-ndd""}",0,
4.9,4.9.6,worker-2,8h,1,"{groupname=""rpcbind""}",0,
4.9,4.9.6,worker-2,8h,1,"{groupname=""stalld""}",0.0114049,
4.9,4.9.6,worker-2,8h,1,"{groupname=""crio""}",0.0175606,
4.9,4.9.6,worker-2,8h,1,"{groupname=""kubelet""}",0.1854844,
4.9,4.9.6,worker-2,8h,1,"{groupname=""rpc.statd""}",0,
4.9,4.9.6,worker-2,8h,1,"{groupname=""sshd""}",0,
4.9,4.9.6,worker-2,8h,1,"{groupname=""systemd-udevd""}",0.000009,
4.9,4.9.6,worker-2,8h,1,"{groupname=""auditd""}",0.0000028,
4.9,4.9.6,worker-2,8h,1,"{groupname=""dnsmasq""}",0.000075,
4.9,4.9.6,worker-2,8h,1,"{groupname=""polkitd""}",0.0000188,
4.9,4.9.6,worker-2,8h,1,"{groupname=""systemd""}",0.0006279,
4.9,4.9.6,worker-2,8h,1,"{groupname=""NetworkManager""}",0.0012351,
4.9,4.9.6,worker-2,8h,1,"{groupname=""irqbalance""}",0.0009988,
4.9,4.9.6,worker-2,8h,1,"{groupname=""nm-dispatcher""}",0.0000486,
4.9,4.9.6,worker-2,8h,1,"{groupname=""ovs-vswitchd""}",0.0526715,
4.9,4.9.6,worker-2,8h,1,"{groupname=""ovsdb-server""}",0.0014441,
4.9,4.9.6,worker-2,8h,1,"{groupname=""sssd""}",0.0000403,
4.9,4.9.6,worker-2,8h,1,"{groupname=""systemd-journald""}",0.0001743,
4.9,4.9.6,worker-2,8h,1,"{groupname=""systemd-logind""}",0.0000097,
4.9,4.9.6,worker-2,8h,1,"{groupname=""agetty""}",0.000869,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-ingress"", pod=""router-default-""}",0.0017644,2.6161605
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-logging"", pod=""cluster-logging-operator-""}",0.0040414,
4.9,4.9.6,worker-2,8h,3,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-policyctrl-config-policy-""}",0.0379435,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-marketplace"", pod=""ptp-operator-""}",0.0035207,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-ovn-kubernetes"", pod=""ovnkube-node-""}",0.0084023,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-ptp"", pod=""linuxptp-daemon-""}",0.0128804,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-cluster-machine-approver"", pod=""machine-approver-""}",0.001864,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-dns-operator"", pod=""dns-operator-""}",0.0009024,
4.9,4.9.6,worker-2,8h,3,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-workmgr-""}",0.0018154,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-network-operator"", pod=""network-operator-""}",0.0315347,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-operator-lifecycle-manager"", pod=""catalog-operator-""}",0.0098594,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-operator-lifecycle-manager"", pod=""packageserver-""}",0.005577,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-service-ca-operator"", pod=""service-ca-operator-""}",0.0086026,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-machine-api"", pod=""cluster-baremetal-operator-""}",0.0003404,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""cluster-monitoring-operator-""}",0.0027692,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-machine-api"", pod=""machine-api-operator-""}",0.0009241,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""openshift-state-metrics-""}",0.0003051,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-multus"", pod=""multus-admission-controller-""}",0.0006694,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-apiserver"", pod=""apiserver-""}",0.1503723,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-sriov-network-operator"", pod=""network-resources-injector-""}",0.0002445,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-controller-manager-operator"", pod=""openshift-controller-manager-operator-""}",0.0162421,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-dns"", pod=""dns-default-""}",0.0029277,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-kube-storage-version-migrator"", pod=""migrator-""}",0.0001549,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""thanos-querier-""}",0.0035416,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-multus"", pod=""multus-""}",0.0156783,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-apiserver-operator"", pod=""openshift-apiserver-operator-""}",0.0169249,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-image-registry"", pod=""cluster-image-registry-operator-""}",0.0147505,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-kube-apiserver"", pod=""kube-apiserver-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.555687,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-etcd-operator"", pod=""etcd-operator-""}",0.0305097,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-ingress-operator"", pod=""ingress-operator-""}",0.0054873,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-kube-scheduler"", pod=""openshift-kube-scheduler-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0055883,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-kube-storage-version-migrator-operator"", pod=""kube-storage-version-migrator-operator-""}",0.0164916,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""node-exporter-""}",0.0087469,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-authentication-operator"", pod=""authentication-operator-""}",0.1176281,
4.9,4.9.6,worker-2,8h,3,"{namespace=""open-cluster-management-agent"", pod=""klusterlet-work-agent-""}",0.0103669,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-kube-controller-manager-operator"", pod=""kube-controller-manager-operator-""}",0.0226504,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""prometheus-adapter-""}",0.0046253,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-cluster-storage-operator"", pod=""csi-snapshot-webhook-""}",0.0000312,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-kube-apiserver-operator"", pod=""kube-apiserver-operator-""}",0.0461748,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-logging"", pod=""fluentd-""}",0.2957756,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-operator-""}",0.0111983,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""prometheus-operator-""}",0.0028295,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-operator-lifecycle-manager"", pod=""package-server-manager-""}",0.0004591,
4.9,4.9.6,worker-2,8h,3,"{namespace=""open-cluster-management-agent"", pod=""klusterlet-registration-agent-""}",0.0116944,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-dns"", pod=""node-resolver-""}",0.0010491,
4.9,4.9.6,worker-2,8h,3,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-operator-""}",0.0541081,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-machine-api"", pod=""cluster-autoscaler-operator-""}",0.0013189,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-controller-manager"", pod=""controller-manager-""}",0.0081847,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-marketplace"", pod=""local-storage-operator-""}",0.0033883,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-marketplace"", pod=""sriov-network-operator-""}",0.0035879,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""kube-state-metrics-""}",0.0026431,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""prometheus-k8s-0""}",0.1776767,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-multus"", pod=""multus-additional-cni-plugins-""}",0,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-network-operator-""}",0.0031459,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-cluster-node-tuning-operator"", pod=""tuned-""}",0.0001611,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-device-plugin-""}",0.0000386,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-ovn-kubernetes"", pod=""ovnkube-master-""}",0.0145504,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-performance-addon-operator"", pod=""performance-operator-""}",0.0017492,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-console-operator"", pod=""console-operator-""}",0.0123159,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-local-storage"", pod=""local-storage-operator-""}",0.0019037,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-server-""}",0.0000357,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-marketplace"", pod=""performance-addon-operator-""}",0.0032969,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-multus"", pod=""network-metrics-daemon-""}",0.0007942,
4.9,4.9.6,worker-2,8h,3,"{namespace=""open-cluster-management-agent"", pod=""klusterlet-""}",0.0095906,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-config-operator"", pod=""openshift-config-operator-""}",0.0117488,
4.9,4.9.6,worker-2,8h,3,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-appmgr-""}",0.0033285,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-kube-controller-manager"", pod=""kube-controller-manager-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.173959,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-marketplace"", pod=""cluster-logging-operator-""}",0.0035516,
4.9,4.9.6,worker-2,8h,3,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-policyctrl-framework-""}",0.0015525,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-operator-lifecycle-manager"", pod=""olm-operator-""}",0.052795,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-service-ca"", pod=""service-ca-""}",0.0086363,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-cluster-node-tuning-operator"", pod=""cluster-node-tuning-operator-""}",0.0002489,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-cluster-storage-operator"", pod=""cluster-storage-operator-""}",0.0126412,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-controller-""}",0.0012505,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-marketplace"", pod=""marketplace-operator-""}",0.0017279,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-insights"", pod=""insights-operator-""}",0.0038896,
4.9,4.9.6,worker-2,8h,3,"{namespace=""openshift-kube-scheduler-operator"", pod=""openshift-kube-scheduler-operator-""}",0.0227327,
