Version,OCP Version,Cluster,Duration,Iteration,Component,CPU,Steady Workloads - Avg,Kernel,Sideloaded
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-operator-""}",0.0040858,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-server-""}",0.0000765,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-marketplace"",pod=""amq-operator-""}",0.0108994,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-marketplace"",pod=""certified-operators-custom-""}",0.011603,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-marketplace"",pod=""marketplace-operator-""}",0.0017052,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-marketplace"",pod=""redhat-operators-custom-""}",0.011699,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-monitoring"",pod=""cluster-monitoring-operator-""}",0.0019287,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-monitoring"",pod=""kube-state-metrics-""}",0.0020471,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-monitoring"",pod=""node-exporter-""}",0.004751,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-monitoring"",pod=""openshift-state-metrics-""}",0.0002871,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0035251,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0047386,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0047695,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-k8s-0""}",0.1199687,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-operator-""}",0.0011765,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-operator-admission-webhook-""}",0.0035555,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-monitoring"",pod=""telemeter-client-""}",0.0004609,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-monitoring"",pod=""thanos-querier-""}",0.0030482,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-multus"",pod=""multus-""}",0.0162347,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-multus"",pod=""multus-additional-cni-plugins-""}",0,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-multus"",pod=""multus-admission-controller-""}",0.0008276,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-multus"",pod=""network-metrics-daemon-""}",0.0006918,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-network-operator"",pod=""network-operator-""}",0.0071168,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-oauth-apiserver"",pod=""apiserver-""}",0.0268114,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""catalog-operator-""}",0.0030497,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""olm-operator-""}",0.0097211,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""packageserver-""}",0.00377,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""package-server-manager-""}",0.0003871,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-ovn-kubernetes"",pod=""ovnkube-master-""}",0.0083068,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-ovn-kubernetes"",pod=""ovnkube-node-""}",0.0193304,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-ptp"",pod=""linuxptp-daemon-""}",0.0045346,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-ptp"",pod=""ptp-operator-""}",0.0005714,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-route-controller-manager"",pod=""route-controller-manager-""}",0.0013709,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-service-ca-operator"",pod=""service-ca-operator-""}",0.0032085,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-service-ca"",pod=""service-ca-""}",0.0047792,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""network-resources-injector-""}",0.0010119,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""operator-webhook-""}",0.0006404,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-device-plugin-""}",0.0000326,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-network-config-daemon-""}",0.0043148,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-network-operator-""}",0.0010685,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""vran-acceleration-operators"",pod=""accelerator-discovery-""}",0,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""vran-acceleration-operators"",pod=""sriov-fec-controller-manager-""}",0.0015328,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,2,"{namespace=""vran-acceleration-operators"",pod=""sriov-fec-controller-manager-""}",0.0022613,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""agetty""}",0.0041828,1.4500309,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""auditd""}",0,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""crio""}",0.016093,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""dbus-daemon""}",0.0000882,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""dnsmasq""}",0.0000465,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""irqbalance""}",0.0008049,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""kubelet""}",0.1597718,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""NetworkManager""}",0.0009785,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""ovsdb-server""}",0.0014987,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""ovs-vswitchd""}",0.0302519,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""polkitd""}",0.0000007,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""rdma-ndd""}",0,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""rpcbind""}",0.0000014,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""rpc.statd""}",0,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""sshd""}",0,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""sssd""}",0.0001313,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""stalld""}",0.0169813,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""systemd""}",0.0000861,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""systemd-journald""}",0.0003667,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""systemd-logind""}",0.0000049,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{groupname=""systemd-udevd""}",0.0000597,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""amq-router"",pod=""amq-router-""}",0.0005,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""amq-router"",pod=""interconnect-operator-""}",0.0026671,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""open-cluster-management-agent-addon"",pod=""config-policy-controller-""}",0.0049949,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""open-cluster-management-agent-addon"",pod=""governance-policy-framework-""}",0.006161,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""open-cluster-management-agent-addon"",pod=""klusterlet-addon-workmgr-""}",0.0018618,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-""}",0.0043517,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-registration-agent-""}",0.0041366,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-work-agent-""}",0.0048847,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-apiserver-operator"",pod=""openshift-apiserver-operator-""}",0.0086117,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-apiserver"",pod=""apiserver-""}",0.0234472,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-authentication-operator"",pod=""authentication-operator-""}",0.0342734,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-authentication"",pod=""oauth-openshift-""}",0.004079,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-bare-metal-events"",pod=""hw-event-proxy-""}",0.0008479,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-bare-metal-events"",pod=""hw-event-proxy-operator-controller-manager-""}",0.0023228,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-cloud-controller-manager-operator"",pod=""cluster-cloud-controller-manager-operator-""}",0.0008182,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-cloud-credential-operator"",pod=""cloud-credential-operator-""}",0.0021927,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-cluster-machine-approver"",pod=""machine-approver-""}",0.0014018,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-cluster-node-tuning-operator"",pod=""cluster-node-tuning-operator-""}",0.0011792,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-cluster-node-tuning-operator"",pod=""tuned-""}",0.0010404,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-cluster-samples-operator"",pod=""cluster-samples-operator-""}",0.0019888,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-cluster-storage-operator"",pod=""cluster-storage-operator-bff9cf-""}",0.0028272,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-controller-""}",0.0001361,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-controller-operator-""}",0.0020696,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-webhook-""}",0.0003526,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-cluster-version"",pod=""cluster-version-operator-""}",0.0121456,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-config-operator"",pod=""openshift-config-operator-""}",0.0051205,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-console-operator"",pod=""console-operator-""}",0.0050566,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-controller-manager-operator"",pod=""openshift-controller-manager-operator-""}",0.0041771,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-controller-manager"",pod=""controller-manager-""}",0.0047391,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-dns-operator"",pod=""dns-operator-""}",0.0007466,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-dns"",pod=""dns-default-""}",0.0036472,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-dns"",pod=""node-resolver-""}",0.0009384,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-etcd-operator"",pod=""etcd-operator-""}",0.0121156,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-etcd"",pod=""etcd-worker-0.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.1132396,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-image-registry"",pod=""cluster-image-registry-operator-""}",0.0016093,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-image-registry"",pod=""node-ca-""}",0.0003054,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-ingress-canary"",pod=""ingress-canary-""}",0.0000937,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-ingress-operator"",pod=""ingress-operator-""}",0.0017109,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-ingress"",pod=""router-default-""}",0.0018484,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-insights"",pod=""insights-operator-""}",0.001329,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-kube-apiserver-operator"",pod=""kube-apiserver-operator-""}",0.0227746,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-kube-apiserver"",pod=""kube-apiserver-worker-0.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.28859,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-kube-controller-manager-operator"",pod=""kube-controller-manager-operator-""}",0.0090092,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-kube-controller-manager"",pod=""kube-controller-manager-worker-0.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0258525,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-kube-scheduler-operator"",pod=""openshift-kube-scheduler-operator-""}",0.0050453,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-kube-scheduler"",pod=""openshift-kube-scheduler-worker-0.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0039683,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-kube-storage-version-migrator-operator"",pod=""kube-storage-version-migrator-operator-""}",0.002825,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-kube-storage-version-migrator"",pod=""migrator-""}",0.0001577,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-local-storage"",pod=""local-storage-operator-""}",0.0004361,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-logging"",pod=""cluster-logging-operator-""}",0.0096371,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-logging"",pod=""collector-""}",0.2448354,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-machine-api"",pod=""cluster-autoscaler-operator-""}",0.0012888,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-machine-api"",pod=""cluster-baremetal-operator-""}",0.0006254,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-machine-api"",pod=""control-plane-machine-set-operator-""}",0.000697,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-machine-api"",pod=""machine-api-operator-""}",0.0005989,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-controller-""}",0.002054,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-daemon-""}",0.0005755,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-operator-""}",0.0041196,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,3,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-server-""}",0.0000735,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
